Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,91421,2022-10-27,0.0666667195,-0.026356273,-0.032986381,21,100
Market-Adjusted Model,91423,2022-10-27,0.1368867568,0.03252264,0.0372336566,21,100
Market-Adjusted Model,91424,2022-10-27,0.1070775028,0.0084679872,0.0074244027,21,100
Market-Adjusted Model,91437,2022-10-27,0.2123342718,0.1011763944,0.1126811717,21,100
Market-Adjusted Model,91447,2022-10-27,0.1581111982,0.0538538026,0.0584580981,21,100
Market-Adjusted Model,91448,2022-10-27,0.1473553697,0.0415865156,0.0477022696,21,100
Market-Adjusted Model,91449,2022-10-27,0.1732808395,0.064129079,0.0736277393,21,100
Market-Adjusted Model,91450,2022-10-27,0.0873931,-0.013689655,-0.01226,21,100
Market-Adjusted Model,91451,2022-10-27,0.0763686967,-0.020352922,-0.023284403,21,100
Market-Adjusted Model,91453,2022-10-27,0.1382263077,0.0360182873,0.0385732076,21,100
Market-Adjusted Model,91456,2022-10-27,-0.061390593,-0.157879932,-0.161043694,21,100
Market-Adjusted Model,91457,2022-10-27,0.1882608615,0.1410883376,0.0886077614,21,100
Market-Adjusted Model,91458,2022-10-27,0.0050466206,-0.093413789,-0.09460648,21,100
Market-Adjusted Model,91461,2022-10-27,-0.019679332,-0.111684226,-0.119332432,21,100
Market-Adjusted Model,91463,2022-10-27,0.2319054853,0.1140622034,0.1322523852,21,100
Market-Adjusted Model,91468,2022-10-27,-0.024364203,-0.114929654,-0.124017303,21,100
Market-Adjusted Model,91471,2022-10-27,-0.008196712,-0.092469826,-0.107849812,21,100
Market-Adjusted Model,91472,2022-10-27,0.2784745955,0.1744095195,0.1788214954,21,100
Market-Adjusted Model,91483,2022-10-27,0.1236219428,0.0215302531,0.0239688427,21,100
Market-Adjusted Model,91488,2022-10-27,-0.170542566,-0.244617751,-0.270195666,21,100
Market-Adjusted Model,91498,2022-10-27,0.2385321855,0.1504612199,0.1388790854,21,100
Market-Adjusted Model,91500,2022-10-27,0.2280816401,0.1140098061,0.1284285399,21,100
Market-Adjusted Model,91503,2022-10-27,-0.066583984,-0.143190411,-0.166237084,21,100
Market-Adjusted Model,91516,2022-10-27,-0.036417421,-0.129604986,-0.136070521,21,100
Market-Adjusted Model,91519,2022-10-27,0.0256103881,-0.066051958,-0.074042712,21,100
Market-Adjusted Model,91522,2022-10-27,-0.014388475,-0.111878236,-0.114041575,21,90
Market-Adjusted Model,91529,2022-10-27,0.1000004512,4.8813228E-6,0.000347351,21,100
Market-Adjusted Model,91530,2022-10-27,0.1108494729,0.0157625677,0.0111963727,21,100
Market-Adjusted Model,91531,2022-10-27,0.0702754437,-0.018076814,-0.029377656,21,100
Market-Adjusted Model,91533,2022-10-27,0.2376357389,0.1231614687,0.1379826387,21,100
Market-Adjusted Model,91534,2022-10-27,0.1066144852,0.0085011999,0.0069613851,21,100
Market-Adjusted Model,91537,2022-10-27,0.1483489876,0.0459793272,0.0486958875,21,100
Market-Adjusted Model,91538,2022-10-27,0.0010802216,-0.093325328,-0.098572879,21,100
Market-Adjusted Model,91539,2022-10-27,0.1027423841,0.0034995759,0.003089284,21,100
Market-Adjusted Model,91541,2022-10-27,0.1120204956,0.0106476239,0.0123673955,21,100
Market-Adjusted Model,91542,2022-10-27,0.0967078063,0.0007690335,-0.002945294,21,100
Market-Adjusted Model,91543,2022-10-27,0.0964802026,-0.004772234,-0.003172898,21,100
Market-Adjusted Model,91544,2022-10-27,0.0772005174,-0.022306788,-0.022452583,21,100
Market-Adjusted Model,91545,2022-10-27,0.1388965508,0.0383673797,0.0392434507,21,100
Market-Adjusted Model,91547,2022-10-27,0.1986363115,0.0849209838,0.0989832114,21,100
Market-Adjusted Model,91556,2022-10-27,0.1493313782,0.0475292366,0.0496782781,21,100
Market-Adjusted Model,91560,2022-10-27,0.0657131968,-0.025019155,-0.033939903,21,100
Market-Adjusted Model,91567,2022-10-27,0.1114519603,0.0086770048,0.0117988602,21,100
Market-Adjusted Model,91570,2022-10-27,0.0778269951,-0.019510806,-0.021826105,21,100
Market-Adjusted Model,91571,2022-10-27,-0.2374174,-0.265060658,-0.337070501,21,100
Market-Adjusted Model,91575,2022-10-27,0.2486130194,0.1380207107,0.1489599193,21,100
Market-Adjusted Model,91577,2022-10-27,0.1119650403,0.0113559245,0.0123119402,21,100
Market-Adjusted Model,91579,2022-10-27,0.1299510527,0.0290364602,0.0302979525,21,100
Market-Adjusted Model,91582,2022-10-27,0.0313901064,-0.063579424,-0.068262994,21,100
Market-Adjusted Model,91584,2022-10-27,0.2670508911,0.1496640311,0.167397791,21,100
Market-Adjusted Model,91594,2022-10-27,0.2606268521,0.1574930667,0.160973752,21,100
Market-Adjusted Model,91597,2022-10-27,0.1443727624,0.0381714834,0.0447196623,21,100
Market-Adjusted Model,91602,2022-10-27,0.2172377718,0.1023578467,0.1175846717,21,100
Market-Adjusted Model,91604,2022-10-27,0.2082191047,0.1049543465,0.1085660046,21,100
Market-Adjusted Model,91606,2022-10-27,0.2443549038,0.133092734,0.1447018037,21,100
Market-Adjusted Model,91607,2022-10-27,0.2145669584,0.1068387758,0.1149138582,21,100
Market-Adjusted Model,91609,2022-10-27,0.100244463,-0.00079678,0.0005913629,21,100
Market-Adjusted Model,91611,2022-10-27,0.2375473423,0.1252616405,0.1378942422,21,100
Market-Adjusted Model,91612,2022-10-27,0.1200000245,0.034046092,0.0203469244,21,100
Market-Adjusted Model,91615,2022-10-27,-0.112280691,-0.193929045,-0.211933791,21,100
Market-Adjusted Model,91617,2022-10-27,0.2531763702,0.1298045949,0.1535232701,21,100
Market-Adjusted Model,91622,2022-10-27,0.0561983418,-0.041489769,-0.043454758,21,100
Market-Adjusted Model,91625,2022-10-27,0.2836989741,0.2014646668,0.184045874,21,100
Market-Adjusted Model,91626,2022-10-27,0.1433619533,0.0383223286,0.0437088532,21,100
Market-Adjusted Model,91627,2022-10-27,0.1191363609,0.0308811916,0.0194832608,21,100
Market-Adjusted Model,91629,2022-10-27,0.0917732966,-0.009408467,-0.007879804,21,100
Market-Adjusted Model,91637,2022-10-27,0.1267159404,0.024421982,0.0270628403,21,100
Market-Adjusted Model,91642,2022-10-27,0.0317392447,-0.06632263,-0.067913855,21,100
Market-Adjusted Model,91643,2022-10-27,0.1464752125,0.0411591585,0.0468221124,21,100
Market-Adjusted Model,91647,2022-10-27,0.1292618529,0.0269817214,0.0296087528,21,100
Market-Adjusted Model,91648,2022-10-27,0.1444491011,0.0390532497,0.044796001,21,100
Market-Adjusted Model,91651,2022-10-27,0.1329194952,0.0302342326,0.0332663951,21,100
Market-Adjusted Model,91658,2022-10-27,0.6149475402,0.4738471335,0.5152944401,21,100
Market-Adjusted Model,91659,2022-10-27,0.1597562791,0.0567406043,0.0601031789,21,100
Market-Adjusted Model,91664,2022-10-27,-0.112860845,-0.214836043,-0.212513945,21,100
Market-Adjusted Model,91665,2022-10-27,-0.053645092,-0.144048034,-0.153298193,21,100
Market-Adjusted Model,91668,2022-10-27,0.0779330487,-0.018478025,-0.021720051,21,100
Market-Adjusted Model,91670,2022-10-27,0.1005075861,-0.001750805,0.000854486,21,100
Market-Adjusted Model,91672,2022-10-27,0.1155778993,0.020346242,0.0159247992,21,100
Market-Adjusted Model,91673,2022-10-27,-0.07724716,-0.135703563,-0.17690026,21,100
Market-Adjusted Model,91678,2022-10-27,0.1372549243,0.0390430703,0.0376018242,21,100
Market-Adjusted Model,91683,2022-10-27,0.0619322898,-0.029597762,-0.03772081,21,100
Market-Adjusted Model,91684,2022-10-27,0.1356099332,0.0313880518,0.0359568331,21,100
Market-Adjusted Model,91688,2022-10-27,0.3169067008,0.1852766275,0.2172536007,21,100
Market-Adjusted Model,91689,2022-10-27,0.0538922347,-0.026191689,-0.045760865,21,100
Market-Adjusted Model,91691,2022-10-27,0.0025575428,-0.096102781,-0.097095557,21,100
Market-Adjusted Model,91699,2022-10-27,0.011904683,-0.087066017,-0.087748417,21,100
Market-Adjusted Model,91700,2022-10-27,0.0113552803,-0.087805403,-0.08829782,21,100
Market-Adjusted Model,91701,2022-10-27,0.024254964,-0.074688427,-0.075398136,21,100
Market-Adjusted Model,91702,2022-10-27,0.0298735942,-0.069206551,-0.069779506,21,100
Market-Adjusted Model,91703,2022-10-27,0.0136487611,-0.085573292,-0.086004339,21,100
Market-Adjusted Model,91704,2022-10-27,0.0013534702,-0.096381041,-0.09829963,21,100
Market-Adjusted Model,91705,2022-10-27,0.0110193974,-0.088073951,-0.088633703,21,100
Market-Adjusted Model,91706,2022-10-27,0.0023868838,-0.096865531,-0.097266216,21,100
Market-Adjusted Model,91707,2022-10-27,-0.009468344,-0.097467646,-0.109121445,21,100
Market-Adjusted Model,91709,2022-10-27,0.0101667375,-0.086083731,-0.089486363,21,100
Market-Adjusted Model,91710,2022-10-27,0.0609953817,-0.037814805,-0.038657718,21,100
Market-Adjusted Model,91711,2022-10-27,0.144420595,0.0417162664,0.0447674949,21,100
Market-Adjusted Model,91712,2022-10-27,-0.007433083,-0.106379339,-0.107086183,21,100
Market-Adjusted Model,91713,2022-10-27,0.0115082066,-0.082536656,-0.088144893,21,100
Market-Adjusted Model,91714,2022-10-27,0.0431322146,-0.055302996,-0.056520886,21,100
Market-Adjusted Model,91715,2022-10-27,0.0358306111,-0.059656619,-0.063822489,21,100
Market-Adjusted Model,91717,2022-10-27,-0.117671476,-0.219298774,-0.217324576,21,100
Market-Adjusted Model,91718,2022-10-27,-0.217730267,-0.327103196,-0.317383367,21,100
Market-Adjusted Model,91719,2022-10-27,0.2530656799,0.1453927527,0.1534125798,21,100
Market-Adjusted Model,91720,2022-10-27,-0.103620905,-0.203258335,-0.203274006,21,100
Market-Adjusted Model,91721,2022-10-27,-0.207226336,-0.309801641,-0.306879436,21,100
Market-Adjusted Model,91722,2022-10-27,0.2093814398,0.111362771,0.1097283397,21,100
Market-Adjusted Model,91723,2022-10-27,0.1261261131,0.0229977265,0.026473013,21,100
Market-Adjusted Model,91725,2022-10-27,0.1362561856,0.031295309,0.0366030854,21,100
Market-Adjusted Model,91727,2022-10-27,-0.015301366,-0.074993175,-0.114954466,21,100
Market-Adjusted Model,91733,2022-10-27,0.1972559899,0.0962528374,0.0976028897,21,100
Market-Adjusted Model,91734,2022-10-27,0.060653087,-0.027521681,-0.039000013,21,100
Market-Adjusted Model,91742,2022-10-27,-0.015228407,-0.00014462,-0.114881507,21,100
Market-Adjusted Model,91747,2022-10-27,0.0390010062,-0.05974902,-0.060652094,21,100
Market-Adjusted Model,91749,2022-10-27,0.0831032197,-0.015408027,-0.01654988,21,100
Market-Adjusted Model,91754,2022-10-27,0.2033898534,0.1007746032,0.1037367533,21,100
Market-Adjusted Model,91757,2022-10-27,0.0394089256,-0.057263943,-0.060244175,21,100
Market-Adjusted Model,91758,2022-10-27,-0.04532023,-0.144745256,-0.14497333,21,100
Market-Adjusted Model,91760,2022-10-27,0.0518257413,-0.047743541,-0.047827359,21,100
Market-Adjusted Model,91774,2022-10-27,-0.383473487,-0.535494032,-0.483126587,21,100
Market-Adjusted Model,91776,2022-10-27,-0.247027692,-0.35924189,-0.346680792,21,100
Market-Adjusted Model,91777,2022-10-27,-0.218834714,-0.331370664,-0.318487815,21,100
Market-Adjusted Model,91778,2022-10-27,-0.197604759,-0.27758765,-0.297257859,21,100
Market-Adjusted Model,91779,2022-10-27,-0.226353571,-0.337102744,-0.326006672,21,100
Market-Adjusted Model,91780,2022-10-27,-0.255077588,-0.37712587,-0.354730688,21,100
Market-Adjusted Model,91781,2022-10-27,-0.177002718,-0.286306356,-0.276655819,21,100
Market-Adjusted Model,91782,2022-10-27,-0.27855154,-0.407589239,-0.37820464,21,100
Market-Adjusted Model,91784,2022-10-27,-0.093604009,-0.177655285,-0.193257109,21,100
Market-Adjusted Model,91785,2022-10-27,-0.110364977,-0.200269205,-0.210018077,21,100
Market-Adjusted Model,91786,2022-10-27,-0.290641278,-0.420499016,-0.390294378,21,100
Market-Adjusted Model,91787,2022-10-27,0.4705426218,0.3293829658,0.3708895217,21,100
Market-Adjusted Model,91788,2022-10-27,0.2703177394,0.1623499153,0.1706646393,21,100
Market-Adjusted Model,91789,2022-10-27,0.2467740289,0.1351567074,0.1471209288,21,100
Market-Adjusted Model,91790,2022-10-27,0.1478873564,0.075779835,0.0482342563,21,100
Market-Adjusted Model,91792,2022-10-27,0.2469136033,0.1404581775,0.1472605032,21,100
Market-Adjusted Model,91793,2022-10-27,0.299914752,0.178981364,0.2002616519,21,100
Market-Adjusted Model,91794,2022-10-27,0.2021374611,0.0925400492,0.102484361,21,100
Market-Adjusted Model,91795,2022-10-27,0.3373623793,0.208615792,0.2377092792,21,100
Market-Adjusted Model,91796,2022-10-27,0.060646294,-0.021630317,-0.039006806,21,100
Market-Adjusted Model,91797,2022-10-27,0.0923175206,0.0037774577,-0.00733558,21,100
Market-Adjusted Model,91798,2022-10-27,0.3543902581,0.2267231475,0.254737158,21,100
Market-Adjusted Model,91801,2022-10-27,0.3354429323,0.2072198568,0.2357898322,21,100
Market-Adjusted Model,91806,2022-10-27,0.1263047728,0.0232756669,0.0266516727,21,100
Market-Adjusted Model,91808,2022-10-27,0.1199801711,0.0179919908,0.020327071,21,100
Market-Adjusted Model,91809,2022-10-27,0.1152827192,0.0140050818,0.0156296191,21,100
Market-Adjusted Model,91810,2022-10-27,0.10883113,0.007609857,0.0091780298,21,100
Market-Adjusted Model,91811,2022-10-27,0.0966849414,-0.003359118,-0.002968159,21,100
Market-Adjusted Model,91814,2022-10-27,0.0895522698,-0.002027595,-0.01010083,21,100
Market-Adjusted Model,91815,2022-10-27,0.1633179842,0.0559228043,0.063664884,21,100
Market-Adjusted Model,91818,2022-10-27,0.1261495097,0.0240105985,0.0264964096,21,100
Market-Adjusted Model,91822,2022-10-27,-0.043774347,-0.05521402,-0.143427447,21,100
Market-Adjusted Model,91826,2022-10-27,-0.032586526,-0.09593168,-0.132239626,21,100
Market-Adjusted Model,91827,2022-10-27,0.1302776493,0.0347100028,0.0306245492,21,100
Market-Adjusted Model,91828,2022-10-27,0.1183087323,0.0161469441,0.0186556322,21,100
Market-Adjusted Model,91832,2022-10-27,0.0001442992,-0.077800792,-0.099508801,21,100
Market-Adjusted Model,91834,2022-10-27,0.1262376802,0.0222021363,0.0265845801,21,100
Market-Adjusted Model,91836,2022-10-27,0.1064457217,0.0160688351,0.0067926216,21,100
Market-Adjusted Model,91845,2022-10-27,-0.329423607,-0.468464167,-0.429076708,21,100
Market-Adjusted Model,91849,2022-10-27,0.0112408309,-0.080498042,-0.088412269,21,100
Market-Adjusted Model,91850,2022-10-27,0.0363923299,-0.057992962,-0.06326077,21,100
Market-Adjusted Model,91855,2022-10-27,0.0700218923,-0.026180709,-0.029631208,21,100
Market-Adjusted Model,91856,2022-10-27,0.1288056635,0.024435586,0.0291525634,21,100
Market-Adjusted Model,91858,2022-10-27,0.1105792961,0.0105708914,0.010926196,21,100
Market-Adjusted Model,91872,2022-10-27,0.0623885721,-0.035524451,-0.037264528,21,100
Market-Adjusted Model,91873,2022-10-27,0.0191550696,-0.079670647,-0.080498031,21,100
Market-Adjusted Model,91874,2022-10-27,0.0360423155,-0.062376139,-0.063610785,21,100
Market-Adjusted Model,91875,2022-10-27,-0.069572186,-0.149855107,-0.169225286,21,100
Market-Adjusted Model,91876,2022-10-27,0.1108839238,0.010558052,0.0112308237,21,100
Market-Adjusted Model,91877,2022-10-27,0.0592007134,-0.037966522,-0.040452387,21,100
Market-Adjusted Model,91878,2022-10-27,0.0164285565,-0.071200003,-0.083224544,21,100
Market-Adjusted Model,91879,2022-10-27,0.0573663094,-0.040431061,-0.042286791,21,100
Market-Adjusted Model,91886,2022-10-27,0.1258233249,0.0226989643,0.0261702248,21,100
Market-Adjusted Model,91895,2022-10-27,0.1206329701,0.0187736664,0.02097987,21,100
Market-Adjusted Model,91901,2022-10-27,-0.086956537,-0.16709933,-0.186609637,21,100
Market-Adjusted Model,91902,2022-10-27,0.434816021,0.2765277032,0.3351629209,21,100
Market-Adjusted Model,91907,2022-10-27,0.5398703417,0.3546986882,0.4402172416,21,100
Market-Adjusted Model,91910,2022-10-27,-0.110778416,-0.204129434,-0.210431516,21,100
Market-Adjusted Model,91914,2022-10-27,0.1585041797,0.0532094103,0.0588510796,21,100
Market-Adjusted Model,91915,2022-10-27,0.170923357,0.0729000421,0.0712702569,21,100
Market-Adjusted Model,91926,2022-10-27,0.2149949636,0.1015152356,0.1153418635,21,100
Market-Adjusted Model,91928,2022-10-27,0.0877193205,0.0085892565,-0.01193378,21,100
Market-Adjusted Model,91929,2022-10-27,0.0328638601,-0.057585312,-0.06678924,21,100
Market-Adjusted Model,91933,2022-10-27,0.0404061658,-0.058546963,-0.059246934,21,100
Market-Adjusted Model,91937,2022-10-27,0.1317135146,0.0280675103,0.0320604145,21,100
Market-Adjusted Model,91938,2022-10-27,0.0700000518,-0.029217849,-0.029653048,21,100
Market-Adjusted Model,91944,2022-10-27,0.129152433,0.0260626797,0.0294993329,21,100
Market-Adjusted Model,91945,2022-10-27,0.1490272297,0.0434505775,0.0493741295,21,100
Market-Adjusted Model,91947,2022-10-27,-0.100859408,-0.174889946,-0.200512508,21,100
Market-Adjusted Model,91948,2022-10-27,0.0130229828,-0.084524324,-0.086630117,21,100
Market-Adjusted Model,91949,2022-10-27,0.0203491502,-0.078670366,-0.07930395,21,100
Market-Adjusted Model,91950,2022-10-27,0.0080828426,-0.091128569,-0.091570257,21,100
Market-Adjusted Model,91952,2022-10-27,0.0133745011,-0.08556945,-0.086278599,21,100
Market-Adjusted Model,91959,2022-10-27,0.1166133397,0.0149335818,0.0169602396,21,100
Market-Adjusted Model,91964,2022-10-27,-0.195483393,-0.304044097,-0.295136493,21,100
Market-Adjusted Model,91966,2022-10-27,0.0758122855,-0.024470428,-0.023840815,21,100
Market-Adjusted Model,91968,2022-10-27,0.1165741752,0.0167077679,0.0169210751,21,100
Market-Adjusted Model,91975,2022-10-27,0.1190476029,0.0175867088,0.0193945028,21,100
Market-Adjusted Model,91977,2022-10-27,-0.033952581,-0.127636302,-0.133605681,21,100
Market-Adjusted Model,91978,2022-10-27,0.1470863324,0.0414048868,0.0474332323,21,100
Market-Adjusted Model,91983,2022-10-27,0.0674643245,-0.029730927,-0.032188776,21,100
Market-Adjusted Model,91989,2022-10-27,0.1405112914,0.0368057587,0.0408581913,21,100
Market-Adjusted Model,91990,2022-10-27,0.0945426668,-0.005093587,-0.005110433,21,100
Market-Adjusted Model,91991,2022-10-27,0.1989618642,0.0852343836,0.0993087641,21,100
Market-Adjusted Model,91992,2022-10-27,0.1308830168,0.0288524076,0.0312299166,21,100
Market-Adjusted Model,91993,2022-10-27,0.1291865588,0.0258227778,0.0295334587,21,100
Market-Adjusted Model,91995,2022-10-27,0.1016835629,0.0026260214,0.0020304628,21,100
Market-Adjusted Model,91996,2022-10-27,0.0895343354,-0.011671962,-0.010118765,21,100
Market-Adjusted Model,91997,2022-10-27,0.1001758078,0.0017587399,0.0005227077,21,100
Market-Adjusted Model,91998,2022-10-27,0.1606286283,0.0547547489,0.0609755281,21,100
Market-Adjusted Model,91999,2022-10-27,0.0922365172,-0.008384779,-0.007416583,21,100
Market-Adjusted Model,92000,2022-10-27,0.1193555533,0.0185620152,0.0197024532,21,100
Market-Adjusted Model,92001,2022-10-27,0.1424342682,0.0415132118,0.0427811681,21,100
Market-Adjusted Model,92002,2022-10-27,0.1132605896,0.0138414297,0.0136074895,21,100
Market-Adjusted Model,92003,2022-10-27,0.1209349472,0.0177835286,0.0212818471,21,100
Market-Adjusted Model,92004,2022-10-27,0.113615291,0.0133076149,0.0139621908,21,100
Market-Adjusted Model,92005,2022-10-27,0.1097930019,0.009718058,0.0101399018,21,100
Market-Adjusted Model,92007,2022-10-27,0.1514889195,0.0457566419,0.0518358194,21,100
Market-Adjusted Model,92008,2022-10-27,0.1043135942,0.0033393679,0.0046604941,21,100
Market-Adjusted Model,92011,2022-10-27,0.13118529,0.0304110503,0.0315321898,21,100
Market-Adjusted Model,92016,2022-10-27,0.0527148058,-0.047221108,-0.046938294,21,100
Market-Adjusted Model,92023,2022-10-27,0.0137804632,-0.085154287,-0.085872637,21,100
Market-Adjusted Model,92024,2022-10-27,0.0133228895,-0.08572673,-0.086330211,21,100
Market-Adjusted Model,92025,2022-10-27,-0.013031526,-0.110361913,-0.112684626,21,100
Market-Adjusted Model,92026,2022-10-27,0.0112495886,-0.087799696,-0.088403512,21,100
Market-Adjusted Model,92027,2022-10-27,0.0028183679,-0.096435049,-0.096834732,21,100
Market-Adjusted Model,92029,2022-10-27,0.0267982849,-0.038209821,-0.072854815,21,100
Market-Adjusted Model,92032,2022-10-27,-0.034188036,-0.09732023,-0.133841136,21,100
